"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
".@JanetMillsforME is an experienced leader and an outstanding public servant running for governor of Maine to expan… https://t.co/t6jbgbkxTQ",FALSE,2914,"HillaryClinton",2018-10-29 13:15:33,TRUE,"1056897324830654464","1056897326046961664","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1013,FALSE,FALSE,NA,NA
".@NHMollyKelly is an experienced leader and tireless fighter running for New Hampshire governor. She’ll fight to im… https://t.co/jk4Z1CoGxY",FALSE,2800,"HillaryClinton",2018-10-29 13:15:33,TRUE,"1056897323475853314","1056897324830654464","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",962,FALSE,FALSE,NA,NA
".@MarkBegich is a dedicated public servant, business owner, and former U.S. senator who has a record of cutting thr… https://t.co/wZCorYpYgW",FALSE,2876,"HillaryClinton",2018-10-29 13:15:32,TRUE,"1056897322184073216","1056897323475853314","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",965,FALSE,FALSE,NA,NA
".@dg4az is a husband, dad, veteran and teacher who will fight for education and root out corruption in Arizona. Dav… https://t.co/Rmvbs2ZC9M",FALSE,3402,"HillaryClinton",2018-10-29 13:15:32,TRUE,"1056897320556609536","1056897322184073216","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1107,FALSE,FALSE,NA,NA
"In one week, we have the chance to flip 17 governorships from red to blue. Here are four incredible candidates who deserve your support:",FALSE,48743,NA,2018-10-29 13:15:32,FALSE,NA,"1056897320556609536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",10661,FALSE,FALSE,NA,NA
"It was such a delight to talk with the @BGTX team tonight. They’re turning Texas into a battleground state by treat… https://t.co/LYb9cwFzLY",FALSE,22660,NA,2018-10-29 00:54:35,TRUE,NA,"1056710855667138560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4630,FALSE,FALSE,NA,NA
"My thoughts are with everyone affected by this morning’s horrific shooting at The Tree of Life Synagogue in Pittsbu… https://t.co/aqH5ShAJJP",FALSE,93920,NA,2018-10-27 20:40:57,TRUE,NA,"1056284639013322755",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",15190,FALSE,FALSE,NA,NA
"We are forever grateful to have known him and will always be proud members of #GayleNation.",FALSE,5542,"HillaryClinton",2018-10-26 18:59:26,FALSE,"1055896702115344384","1055896703096758274","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",682,FALSE,FALSE,NA,NA
"He spent his 30 years doing all the good he could, in all the ways he could, for as long as he could. Our prayers a… https://t.co/lpiJqMeDzM",FALSE,5759,"HillaryClinton",2018-10-26 18:59:26,TRUE,"1055896701209329665","1055896702115344384","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",749,FALSE,FALSE,NA,NA
"Whatever he did, he did with his whole heart—whether he was running sprints, planning his wedding to the love of hi… https://t.co/QJ8SpfxCwr",FALSE,4277,"HillaryClinton",2018-10-26 18:59:25,TRUE,"1055896699972009985","1055896701209329665","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",631,FALSE,FALSE,NA,NA
"The HFA family lost Tyrone Gayle last night. He was one of the fiercest fighters we will ever know. https://t.co/zhMiGJRNFu",FALSE,15936,NA,2018-10-26 18:59:25,FALSE,NA,"1055896699972009985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3066,FALSE,FALSE,NA,NA
"Matthew’s parents, Judy and Dennis, lobbied hard for the Matthew Shepard &amp; James Byrd Jr Hate Crimes Prevention Act… https://t.co/pPnUzMHLoI",FALSE,13932,"HillaryClinton",2018-10-26 16:16:16,TRUE,"1055855536250544130","1055855641418518529","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2567,FALSE,FALSE,NA,NA
"Matthew Shepard's ashes were laid to rest in the Washington National Cathedral today. Two days later, we’ll mark th… https://t.co/kffQo26rN4",FALSE,46896,NA,2018-10-26 16:15:51,TRUE,NA,"1055855536250544130",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",9152,FALSE,FALSE,NA,NA
"RT @flippable_org: With the midterm elections less than two weeks away, now is the time to take action—especially in state races.

We’re wo…",FALSE,0,NA,2018-10-26 15:53:27,FALSE,NA,"1055849900854988800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",553,TRUE,FALSE,NA,NA
"Nebraskans, today's your deadline to register to vote. Check your registration and spread the word to your friends… https://t.co/KnwQa9FLaF",FALSE,4887,NA,2018-10-26 15:24:24,TRUE,NA,"1055842589943967745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1935,FALSE,FALSE,NA,NA
"America is one of the oldest democracies in the world, and voting is our most sacred right as citizens. Let's make… https://t.co/OrxAaR1kV8",FALSE,9887,"HillaryClinton",2018-10-26 14:57:42,TRUE,"1055835870421549058","1055835871503663107","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2513,FALSE,FALSE,NA,NA
"Fourth, vote for state legislature candidates and governors who will support laws that make voting registration aut… https://t.co/s5DqaS3kWY",FALSE,6133,"HillaryClinton",2018-10-26 14:57:42,TRUE,"1055835867812634624","1055835870421549058","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1651,FALSE,FALSE,NA,NA
"Third, help elect secretaries of state around the country who will work to make it easier for people to cast their… https://t.co/vJHxy76sC3",FALSE,3700,"HillaryClinton",2018-10-26 14:57:42,TRUE,"1055835866323697665","1055835867812634624","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1451,FALSE,FALSE,NA,NA
"Second, know that if you're a registered voter, you have the right to vote. This @ACLU guide walks you through your… https://t.co/KRzLLZSEWH",FALSE,3784,"HillaryClinton",2018-10-26 14:57:41,TRUE,"1055835865233154048","1055835866323697665","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1918,FALSE,FALSE,NA,NA
"What can we do to protect our right to vote? 

First, know that it's still likely that you'll be able to vote quick… https://t.co/kppkhC0SOr",FALSE,3604,"HillaryClinton",2018-10-26 14:57:41,TRUE,"1055835864008478720","1055835865233154048","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1224,FALSE,FALSE,NA,NA
"Republican lawmakers justify such laws because they protect against ""voter fraud."" But ""voter fraud"" has been prove… https://t.co/ZAMNyHHf5M",FALSE,3360,"HillaryClinton",2018-10-26 14:57:41,TRUE,"1055835862854983680","1055835864008478720","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1245,FALSE,FALSE,NA,NA
"In Texas, groups like @TXCivilRights and @MOVE_Texas argue that officials' decision to limit early voting at colleg… https://t.co/otrRP3q6Tt",FALSE,3460,"HillaryClinton",2018-10-26 14:57:40,TRUE,"1055835861688967168","1055835862854983680","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1375,FALSE,FALSE,NA,NA
"Georgia's secretary of state, Brian Kemp, is overseeing his own election for governor and has put 53,000 voter regi… https://t.co/2aY1mUAa8U",FALSE,3486,"HillaryClinton",2018-10-26 14:57:40,TRUE,"1055835860585930753","1055835861688967168","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1592,FALSE,FALSE,NA,NA
"In this cycle, Native Americans are scrambling for IDs because of a new voting law that requires them to use identi… https://t.co/5dycc2vb3r",FALSE,3287,"HillaryClinton",2018-10-26 14:57:40,TRUE,"1055835859700854788","1055835860585930753","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1386,FALSE,FALSE,NA,NA
"Fast-forward a few years: 24 states have put new voting restrictions in place since 2010, including photo ID rules… https://t.co/Df7AQB11G2",FALSE,3074,"HillaryClinton",2018-10-26 14:57:40,TRUE,"1055835858618736641","1055835859700854788","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1093,FALSE,FALSE,NA,NA
"First, some history. The 2013 Supreme Court case Shelby v. Holder gutted the 1965 Voting Rights Act by ruling that… https://t.co/Jk2qeHBerv",FALSE,3249,"HillaryClinton",2018-10-26 14:57:39,TRUE,"1055835857624670209","1055835858618736641","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1167,FALSE,FALSE,NA,NA
"Let's talk about voter suppression, how you can protect your rights in this election, and how we can fight to make… https://t.co/g6ZCu4XAPm",FALSE,38860,NA,2018-10-26 14:57:39,TRUE,NA,"1055835857624670209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",10974,FALSE,FALSE,NA,NA
"Reproductive rights are human rights—all around the world. https://t.co/asOM89aS7J",FALSE,12536,NA,2018-10-25 20:43:25,FALSE,NA,"1055560486476021760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4059,FALSE,FALSE,NA,NA
"It was wonderful spending time in Florida yesterday campaigning with some familiar faces. Make sure Floridians in y… https://t.co/kXZi7HZbkR",FALSE,24996,NA,2018-10-25 20:03:40,TRUE,NA,"1055550481832009728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4747,FALSE,FALSE,NA,NA
".@EmergeAmerica has recruited and trained thousands of Democratic women to run for office, and 560 of their alums w… https://t.co/j1iQmlRqOA",FALSE,10593,NA,2018-10-25 19:19:19,TRUE,NA,"1055539321644691456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3140,FALSE,FALSE,NA,NA
"I'm grateful for the hard work and commitment of the Secret Service every day, and never more than this week.",FALSE,109979,NA,2018-10-25 18:38:43,FALSE,NA,"1055529102420176896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",10442,FALSE,FALSE,NA,NA
"RT @kylegriffin1: Hillary Clinton in Florida: ""We are fine thanks to the men and women of the Secret Service ... Every day, we are grateful…",FALSE,0,NA,2018-10-24 16:43:15,FALSE,NA,"1055137655300804608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4332,TRUE,FALSE,NA,NA
"RT @repjohnlewis: I have been beaten, my skull fractured, and arrested more than forty times so that each and every person has the right to…",FALSE,0,NA,2018-10-23 22:21:23,FALSE,NA,"1054860363777351685",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",97375,TRUE,FALSE,NA,NA
"The elections two weeks from today are our chance to put a check on an administration that has undermined the rule… https://t.co/h5jRPyH7kn",FALSE,22465,NA,2018-10-23 13:37:57,TRUE,NA,"1054728634949398529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",7840,FALSE,FALSE,NA,NA
"Whatever you choose to do, do something. With only two weeks before the election, we don't have a moment to lose.",FALSE,11537,"HillaryClinton",2018-10-22 18:55:31,FALSE,"1054446047148294144","1054446167252185096","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2768,FALSE,FALSE,NA,NA
".@TheDLCC recruits, trains, and supports local Democrats running for state legislative office. They provide candida… https://t.co/WwZGBQRhQR",FALSE,4519,"HillaryClinton",2018-10-22 18:55:02,TRUE,"1054445843363913728","1054446047148294144","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1050,FALSE,FALSE,NA,NA
".@Flippable_org is supporting more than 130 candidates in strategic states to flip legislative chambers, build prog… https://t.co/9OcmNAOn6k",FALSE,2593,"HillaryClinton",2018-10-22 18:54:14,TRUE,"1054445631782182912","1054445843363913728","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",958,FALSE,FALSE,NA,NA
".@Sister_District makes it easy for anyone, anywhere to get involved in a state legislature race. And as their volu… https://t.co/Lrcq0gpdAT",FALSE,2457,"HillaryClinton",2018-10-22 18:53:23,TRUE,"1054444746519838725","1054445631782182912","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",807,FALSE,FALSE,NA,NA
"There are many organizations doing great work in the states, but I'd like to highlight three in particular—includin… https://t.co/7adzlhW6VX",FALSE,3086,"HillaryClinton",2018-10-22 18:49:52,TRUE,"1054442887201603584","1054444746519838725","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",933,FALSE,FALSE,NA,NA
"State legislature races are also a great way to make an impact as an activist. The budgets and walk lists are small… https://t.co/KAVrgI8V6O",FALSE,4019,"HillaryClinton",2018-10-22 18:42:29,TRUE,"1054442805861474327","1054442887201603584","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1067,FALSE,FALSE,NA,NA
"Winning back state legislatures is also important in this last election before the 2020 Census. State legislatures… https://t.co/upWSIZzafe",FALSE,5005,"HillaryClinton",2018-10-22 18:42:10,TRUE,"1054442702815875072","1054442805861474327","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1570,FALSE,FALSE,NA,NA
"State legislatures with Democratic majorities can help preserve access to the ballot for people of color, reproduct… https://t.co/2VLEh9Ua24",FALSE,4665,"HillaryClinton",2018-10-22 18:41:45,TRUE,"1054442633374953475","1054442702815875072","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1371,FALSE,FALSE,NA,NA
"A reality of a Supreme Court with a right-wing majority is that the states are a new important front in protecting… https://t.co/2QzYCQk0sC",FALSE,40697,NA,2018-10-22 18:41:29,TRUE,NA,"1054442633374953475",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",9337,FALSE,FALSE,NA,NA
"Alabama, California, South Dakota: Your deadline to register to vote is today. Time to check your voter registratio… https://t.co/fgqtyxa1tH",FALSE,9642,NA,2018-10-22 17:26:46,TRUE,NA,"1054423830943485952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4009,FALSE,FALSE,NA,NA
"This is an attack on the humanity of transgender people and it cannot stand. Let's send a clear message that we won… https://t.co/LN0U82yU0Q",FALSE,26932,NA,2018-10-22 16:57:43,TRUE,NA,"1054416521798258688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",8761,FALSE,FALSE,NA,NA
"I agree with the @LATimes: Fiona Ma should be California's next treasurer. https://t.co/rVo2IoYZT6",FALSE,8291,NA,2018-10-19 16:53:37,FALSE,NA,"1053328326046216192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2043,FALSE,FALSE,NA,NA
"Seventy-eight congressional districts will determine whether or not we flip the House in three weeks. Find out if y… https://t.co/FEWLoOL6eX",FALSE,19120,NA,2018-10-19 13:46:08,TRUE,NA,"1053281146262429696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",7655,FALSE,FALSE,NA,NA
"RT @flippable_org: What are you ready to flip states for? Now’s your chance to make it happen.

This Saturday is the 2018 https://t.co/bBt6…",FALSE,0,NA,2018-10-19 13:45:19,FALSE,NA,"1053280937025384448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",538,TRUE,FALSE,NA,NA
"RT @ColorOfChange: As Secretary of State, Brian Kemp oversaw the cancellation of 1.4 million voter registrations since 2012. Now his office…",FALSE,0,NA,2018-10-18 19:35:35,FALSE,NA,"1053006699404173312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",907,TRUE,FALSE,NA,NA
"RT @votolatino: We're counting down the final  20 days until the elections with a series of 20 images we're calling #VOTERIA!  

Each card…",FALSE,0,NA,2018-10-18 19:35:21,FALSE,NA,"1053006640956493824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",353,TRUE,FALSE,NA,NA
